Neighbourhood,Neighborhood Latitude,Neighborhood Longitude,Venue_ID,Venue,Venue Latitude,Venue Longitude,Distance,Venue Category
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5c4f17261af852002cca5629,Beaches Employment & Social Services,43.666134,-79.31587,319,Office
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c1169396e5dc9b61b10b02d,The Burger's Priest,43.666730640369295,-79.31555614915459,252,Fast Food Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5ada3e208c35dc7eaed2258a,Dulcinella,43.666603,-79.316643,280,Dessert Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b5cad26f964a520d63d29e3,Coxwell Coin Laundry,43.668956,-79.317673,169,Laundry Service
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4fd52f42e4b0b916eb02ab1b,O Sushi,43.66668372330836,-79.3166142781831,271,Sushi Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4f837042e4b0f4019dbbc33c,Pizza Nova,43.66646175849127,-79.31648498219599,291,Pizza Place
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4bdc70592a3a0f47fbd6b2b6,Cottage In The City,43.672277,-79.317917,410,Bed & Breakfast
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,52cd757b11d2a691812f9e69,Paint Nite,43.6673016,-79.3127671,294,Nightlife Spot
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b0ff2a5f964a520a16623e3,Murphy's Law,43.66731906186093,-79.31265587607287,300,Pub
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,509adcede4b0541c5e013349,Queen & Coxwell,43.66641257115568,-79.31652545928955,297,Intersection
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4cf9bd29feec6dcb1f5f3b36,TTC Streetcar Loop,43.66645232917386,-79.31645471163147,292,Light Rail Station
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b96eb24f964a520bfed34e3,Moncur Playground,43.67079143438462,-79.3176156896154,258,Playground
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4bb0fb88f964a5200b703ce3,Jody's Deli,43.66894604610645,-79.31163457258732,317,Sandwich Place
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5c1c3a0d340a58002cd86fc9,Butter Chicken Roti,43.66636,-79.317,315,Indian Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4ade390ff964a5200e7421e3,System Fitness,43.667171452103204,-79.31273345707406,305,Gym
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4ce64c33baa6a1cdab83206c,Country Style,43.66736023093123,-79.31240424329896,313,Coffee Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4bd986100115c9b6308d7780,Days Inn,43.66714499056894,-79.31317884378626,282,Hotel
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4bdcdacd3904a593ec0f509e,Greenwood Offtrack,43.66704152969526,-79.31400065371244,251,Racetrack
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4f6cb8fa7beb0128fd0117c3,The Church of Jesus Christ of Latter-day Saints,43.66976188075892,-79.31145848973148,341,Church
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4ba2112ef964a52068d937e3,Measurement Park,43.666916002070764,-79.31263053498228,331,Park
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,59172e0169e77b035cdbe7bd,Brett's Ice Cream,43.667222,-79.312831,296,Ice Cream Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,519aa6c9498e29567e1c6f5e,Toronto Police Service - 55 Division,43.670215324376834,-79.31803936044405,240,Office
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b71d488f964a520e75e2de3,East End Community Health Centre,43.66645920549764,-79.31621261013498,287,Medical Center
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5079e394e4b0e1c7ad732394,TTC Stop #11845,43.66719436645508,-79.31290435791016,294,Light Rail Station
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4cc461281e596dcb890dd167,Major Convenience,43.667511921829046,-79.31200324499001,331,Miscellaneous Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e08809f6284d9ee92db9158,Park discount,43.66642169787026,-79.31646571623,295,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5a433403f96b2c69e256e35d,Succuterra,43.66619526444617,-79.31744813919066,346,Flower Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4dacf13904370a776f64beed,You And Me Smoke & Gift Shop,43.66709,-79.312322,337,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d9f35862052f04d920ec694,Community & Social Services,43.666613,-79.315658,265,Government Building
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d8f9335ca75b60cab9517a9,Coin-Op Car Wash,43.667416,-79.313066,267,Car Wash
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b942458f964a520dd6a34e3,The Beaches Coin-Op Carwash,43.667473,-79.313174,257,Car Wash
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4afde5f7f964a520e22b22e3,LCBO,43.66673150624233,-79.31496605090986,257,Liquor Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c52d9de384c76b0737e002b,Zipcar,43.6671,-79.3148,220,Rental Car Location
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c0e7b6c2466a593db1f7921,The anderson press,43.666347694120645,-79.31926634431568,419,Office
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e285bb2922edcb0003db27a,Shop Task - Inline Skate Shop,43.66652898514072,-79.31618481874466,279,Board Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b783a32f964a520edbd2ee3,Far Coast - beaches cinema,43.667151,-79.316352,215,Movie Theater
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5a122464175562712ff5ac35,TTC Russell Substation,43.666293052373305,-79.31582808494568,301,Power Plant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5c02cbb4b399f7002cdb4982,Toronto Gospel Lighthouse Church,43.666922,-79.31769,287,Church
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,509e8722e4b0f56d60fa64a8,Annual Corpus Christie Craft Sale,43.66784242102837,-79.31184917311839,326,Arts & Crafts Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,53b8a95e498e8768029436d6,Afrofest,43.66744613647461,-79.3125,301,Performing Arts Venue
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4f39937fe4b0a4d442d0af8c,Pet Valu,43.66697917950893,-79.31466465565389,236,Pet Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,51b7de7a498e159c1779f34a,Beryl's Pepper Pot,43.666421348841595,-79.31690589910613,306,Caribbean Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5b44caf3531593002cb50cf0,Studio 505,43.666553,-79.31681,289,Salon / Barbershop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e1d9859b0fb93d2d06393c1,Canine Clips,43.665822792808825,-79.31827045281155,414,Pet Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e4aff63b61c745d8aea98fe,yummy food and bubble tea,43.666561245918274,-79.31661665439606,284,American Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,50a2e673498ef6257d3a58d3,The Mumbai House,43.6671676,-79.3128139,301,Indian Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b5a2f4ff964a520b7b228e3,Pizzaiolo,43.66895319839045,-79.31168339331794,313,Pizza Place
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d47412d1ed56dcb5206cf54,Oni Tattoo,43.66617,-79.31689,332,Art Gallery
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,506c485ee4b09eff15e2e973,Coxwell Child Care,43.66655900957352,-79.31556333483564,271,Daycare
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c097d63a1b32d7f3ac997f0,Canadian Dry cleaners,43.666199,-79.317406,344,Laundry Service
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c785061794e224bfed76128,Money Mart,43.66624186,-79.31663115,318,Bank
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5352bc56498e84b80c4c2e13,Cairns Avenue Parkette,43.671622,-79.315495,292,Park
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d879e0ef1e56ea813b0b38a,Critters Castle Pet Store,43.66601119385306,-79.3168178626972,347,Pet Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,596ac8b0e679bc3baf59672d,Beachview Plaza,43.667732,-79.31256,280,Shopping Plaza
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,53850a14498e1eeb964a8b41,Beach Shawarma,43.666348,-79.316754,310,Middle Eastern Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4f6e462ae4b0d4a5b158531c,1 Kingston Rd,43.66662,-79.31696,287,Residential Building (Apartment / Condo)
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4afec89ef964a520623022e3,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,312,Steakhouse
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,517b0e49e4b00689ed893996,Security Self Storage,43.666877256778626,-79.31940939967967,388,Storage Facility
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e473cd6e4cd9d94fb2e2692,WWDHAWSWDADOASNC,43.668446976884795,-79.31577242398501,63,Dive Bar
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b0899dff964a5203b0f23e3,Rhodes Avenue,43.6706331148436,-79.31942040392934,359,Road
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b7c74bdf964a52097942fe3,Kew Beach Vet Clinic,43.66763388781545,-79.31115584654627,386,Doctor's Office
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d87a6a440a7a35d205a4cbe,Coffee Time,43.667814,-79.311798,331,Café
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4eecf6cb0e01899eff290d70,Light+Dark Gallery,43.666103085176715,-79.3179513251057,374,Art Gallery
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c23e9adf1272d7f113a82c5,BCSL Woodbine Park Soccer Field,43.666359,-79.311877,418,Soccer Field
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4fe1c839e4b0e1ec51e762d9,B Rock's DJ Emporium,43.666964,-79.319326,377,Music Venue
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c3a24823849c9286477c2b1,The Emerald Bar & Grill,43.666548,-79.31596,274,Bar
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,52d02ece11d24482a748ee25,Battenberg Bar & Grill,43.66975157973256,-79.31144748454194,342,Bar
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4cc32b0680624688255b2e2f,Danny's Barbershop,43.669062,-79.319763,337,Salon / Barbershop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,520652fa11d22e8efadfd76a,Ele Ela Hair Design,43.66754479999999,-79.31124439999999,384,Salon / Barbershop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b4fb388f964a520821127e3,real taste of india,43.66735905059943,-79.3113814533775,383,Indian Restaurant
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,5336155b498e51cb09212783,41 Battenberg,43.667312,-79.315203,190,Residential Building (Apartment / Condo)
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4bc90d08937ca5937f26a592,National convenience,43.668525,-79.317673,177,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4fcd6b0be4b00c762cc72745,Dundas Street East @ Ashdale Avenue,43.668335248631855,-79.31999262312154,363,Road
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4ea886ea8231694b67638ff5,TTC Stop #04557,43.666237,-79.316998,328,Light Rail Station
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d874ee299b78cfaeee8f51f,Audio Oasis,43.666088,-79.317424,356,Music Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c71d226ad69b60cb92582b9,Adult Vision Superstore,43.66646,-79.316448,291,Video Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,52bf3dd011d2d18d305d2e6a,Family Hair Care,43.666493,-79.316815,296,Salon / Barbershop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4fcd6a84e4b04ac5f4f57a43,Dundas Street East @ Rhodes Avenue,43.668637,-79.318884,269,Road
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,50f1f1c7e4b070ff052febea,Mini Queen Variety,43.66666478474313,-79.3144738627329,274,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,51fba0a2498e402ddd17778b,The Ivy Covered Buildings,43.667971042456934,-79.31236091085351,282,Residential Building (Apartment / Condo)
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4edae0b09911a3e78dd0d0f7,Lee's Variety,43.66830486541495,-79.3206803819238,418,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4da1dec12939b1f7e2fefd56,Toby's Food Market,43.669536,-79.311346,345,Convenience Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4cd8900d1891236a41f7360b,Rhodes Ave,43.667804,-79.31815062,246,Road
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e11db2f1fc73bbd6229521b,Village Hardware,43.66625735215772,-79.31716918945312,331,Hardware Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,528e3f0311d2a397b1056585,Woods Pharmacy,43.670283972759165,-79.31121087265299,379,Medical Center
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4fd893f0e4b0bb2199ba2d1d,Clear Blue Technologies,43.666132,-79.319037,423,Tech Startup
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c0ce26dc700c9b6bc7aa1dd,Ehatare retirement Home,43.670598,-79.310903,415,Hospital
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,50058a13e4b0d73a8e3097af,KBQ,43.665921,-79.317997,394,Office
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,50797712e4b0753d597dcf57,La boulangerie,43.665918580087,-79.31834748347337,409,Bakery
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,50de48a8e4b09e22ec535c83,TTC Stop #06806,43.66840193120009,-79.31163457258732,323,Bus Stop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4dcee73d7d8b975f18db31bf,Laundry,43.667439,-79.312171,324,Laundry Service
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e120cab1fc73bbd62296737,Core BMX and Boards,43.665993478940074,-79.31839227676392,404,Board Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,53568641498eda8e12b07dcb,Woodbine Loop,43.667732973083375,-79.31126039612128,374,Platform
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d88cbc8141e6a3124ed6656,Thrive Natural Family Health Clinic,43.67061138153076,-79.3192183971405,344,Medical Center
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4d444a5ebbb1a14329b84472,Sixgreen Labs Inc.,43.669213375,-79.31930468048928,301,Tech Startup
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b91551af964a520e1b333e3,identity skateshop,43.667065,-79.311583,386,Board Shop
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4f1f6838e4b0ec749bd8eaea,Off Centre DJ School,43.6716700234516,-79.31888669632347,399,College Classroom
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e111f57d22d759bae601ece,Zipcar,43.6655645462453,-79.31469395913338,388,Rental Car Location
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4e0ccaa581dcf05de3886369,Beaufort Decor,43.665993478940074,-79.31830644607544,400,Furniture / Home Store
"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c832389e602b1f793bda37a,1638 Queen Street (D-RoQ's building),43.666865,-79.3154,237,Building
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,592c5bfb31fd147e47255fb3,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,25,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,50ce9af5e889c391ca454cf7,TTC Stop #04158,43.64845106989021,-79.38034057617188,50,Light Rail Station
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974034856,-79.37998869411526,17,Gym
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b6609b3f964a5200c102be3,Toronto PATH System,43.64990340698978,-79.3830527039004,322,General Travel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4bacf405f964a520881d3be3,Druxy's,43.648015481211395,-79.37990651776452,21,Deli / Bodega
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b0c4cd3f964a520cb3a23e3,CIBC - Commerce Court North,43.64825155027946,-79.37976462847725,7,Bank
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b834b31f964a520240131e3,Commerce Court East,43.648024224328054,-79.37893579587067,73,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b0d4672f964a520854523e3,TTC Streetcar #504 King St,43.641837537321955,-79.41194205326721,2682,Moving Target
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4adf66e6f964a520477a21e3,Commerce Court West,43.64823802670538,-79.37988591670266,7,Building
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4c8a533ce51e6dcb63d167de,Hair FX,43.648240735566176,-79.37975912992557,6,Salon / Barbershop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4e8cb29430f82b1224bf544b,Stikeman Elliott,43.64807492554421,-79.3796106689069,21,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4dc826987d8b14fb466ad2c5,Hot Dog Stand,43.65176995399958,-79.38377848408004,509,Hot Dog Joint
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4e273535b0fb1fae1ddb9361,GNC Live Well,43.647752372270084,-79.37922477722168,68,Health Food Store
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,56aa40cf498ef5224e4d7906,Integra Health Centre,43.64858863500575,-79.38242250073039,214,Doctor's Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4bc722ba92b376b00a174f3a,Microsoft Canada,43.6479049936132,-79.38019901302793,44,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,51c45285498ec876f05112b5,Rexall,43.648179,-79.379506,25,Pharmacy
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ad4c05ef964a520b7f620e3,TD Canada Trust,43.648796,-79.381448,147,Bank
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b153aa7f964a5209aa923e3,Toronto stock exchange,43.647761830355265,-79.38030898347704,62,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,377,American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5d63dc004f6b6600083cc187,Garden Gangsters,43.648265,-79.37918,51,Salad Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4be2b6a6f07b0f4770f8f543,Commerce Court Dental Centre,43.648118,-79.380032,19,Dentist's Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4f60cc86e4b006673b12eac8,Commerce Court Food Court,43.648057191161584,-79.37899641874365,67,Food Court
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5e4bf50ab07b840007173af4,Lovejoy Bar café,43.647534,-79.379636,75,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4e89f5d59adfea27a76044e2,Guardian Capital,43.64805997685912,-79.37963266314692,21,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4c49f5def7b49c745f83c7c1,Victory Verbatim Reporting Services,43.647802,-79.379889,44,Financial or Legal Service
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5cafa7a759c423002c4e02a2,Blondies,43.648129,-79.37946,29,Pizza Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5d7990bd9332180008494130,Cow Park,43.648261,-79.380533,58,Park
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ae7b370f964a5206ead21e3,Petit Four Bakery,43.647743692587085,-79.37958814250598,53,Sandwich Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ba24e76f964a520aceb37e3,Sushi-Q,43.64773753191116,-79.37969913096782,52,Sushi Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ad4c05ff964a520eff620e3,Design Exchange,43.64797219581623,-79.38010382588462,34,Art Gallery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,595e825350a6f05c631431b0,Buster's Sea Cove,43.64777410584289,-79.37918080262172,69,Seafood Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5e4c289426ce5900099da893,Jerk Grill,43.648007,-79.378909,76,Caribbean Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,53f239d6498ee2a0d4207099,MAM Green Salad,43.647510018105095,-79.38134819777233,145,Deli / Bodega
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4d2e7764ad3a8cfa28ae94bd,Blake Cassels & Graydon LLP,43.648185,-79.37953,23,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,53306c83498ecad4a25d7318,International News,43.64828965381579,-79.37925326177469,46,Newsstand
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4c321efca0ced13af79a146e,The Great American Backrub,43.64846421816443,-79.37922576886125,56,Spa
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4dc43877922ef0b11254e3fb,Michel's Baguette,43.64809855541469,-79.37901002151553,65,Bakery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b685f7df964a52098742be3,EB Games,43.64809146442606,-79.37897077164418,69,Video Game Store
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,58406913db6cd61723e00bec,Mackie Research Capital,43.648083,-79.379524,26,Financial or Legal Service
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,56bdeeb6498e7479b2c9662e,Glamour Secrets GS Beauty Bar,43.64486433588385,-79.38621997833252,635,Salon / Barbershop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4de51feac65b7a3e215a1ce5,Toys Toys Toys,43.64847915303601,-79.37996807465973,33,Toy / Game Store
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b2ba421f964a52097b824e3,Naturally Yours,43.648445144838945,-79.38217296272063,191,Vegetarian / Vegan Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ae7228cf964a520baa821e3,Jimmy the Greek,43.647926620476134,-79.3790828055797,66,Greek Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4d36edee10248cfa02d889cf,Bagel Stop,43.64793118352901,-79.38056366447609,67,Bagel Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5ba56d13b9ac38002ce30003,Pong Bar,43.647593,-79.379597,69,Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ec586fe4fc6711af25501f7,One Stop Ticket Shop,43.64790957994322,-79.37750481069088,188,Miscellaneous Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5cc84ea9971317002dca9aee,Pantry And Blondies,43.64816,-79.37892,72,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4fb12e57e4b091b46398e85f,Swiss Chalet Express,43.64751947125726,-79.3800401687622,77,Food Court
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4cc8798ab3f5224b6d39ef20,China Wok,43.648124357760885,-79.37912129571566,56,Chinese Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4b9e71b6f964a52057e436e3,Second Cup,43.648112548598036,-79.37906393539204,61,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ce5bba1f1c6236aa64f4ff0,GO Train - Kitchener Line,43.64872838097277,-79.38040245825609,75,Train
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5c86b683286fda002c837d34,Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,43.64862744083493,-79.3790542167539,77,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4af2e620f964a52011e921e3,Commerce Court North,43.64859080843894,-79.37901020050049,78,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5cf9912eff0306002cbd32a1,King Street West At Bay Street East Side Tramway Station,43.64859,-79.380066,47,Tram Station
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4c9ba76a80958cfa089c4dd4,McMillan LLP,43.647719601889015,-79.37913779148333,76,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,575ff015498e85d957d3505f,Mobile Klinik,43.6478921124443,-79.380362033844,55,Mobile Phone Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5b6b13a8c03635002c4b69c1,Barber & Co,43.64769,-79.379647,58,Salon / Barbershop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4be81fd8e1b39521932d21c1,CIBC Comm. Banking (CCW-4th Floor),43.64810942576014,-79.37999006881485,17,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4babc2aaf964a52029c73ae3,Deloitte,43.647730926682364,-79.37918178018273,72,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,513a211f19a9fb3f816a149c,Dickinson Wright,43.64823,-79.37952,24,Financial or Legal Service
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,528a294311d2638cf75133e2,B2B Bank,43.64837257683262,-79.37949920536495,32,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4e61136f8877954de799e4d8,HHOF,43.647972,-79.380071,32,History Museum
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,5baa5fa64940bc0039e15013,Thai Express,43.648842,-79.379996,73,Thai Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4ba7d2eef964a5208fb639e3,BMO Nesbitt Burns Building,43.64844979598772,-79.38072137149798,78,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4bbba093e436ef3b4a955564,Bento Nouveau,43.64872477519558,-79.37929175183983,72,Sushi Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,51672e3fc84c7b489884c016,FedEx Authorized Shipcentre,43.64869949375211,-79.37995433807373,56,Office
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4d3872479784a0931e57e0e8,The Bagel Stop,43.64618383186633,-79.37907661963335,232,Bagel Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4afc9848f964a520362422e3,Miller Thomson LLC,43.64809706733663,-79.37940172336631,35,Financial or Legal Service
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4fa43d9ee4b04193750ae02f,Tembo,43.648389,-79.379064,64,Other Great Outdoors
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,507c58eae4b06a750c51eb63,Batteries N' Gadgets,43.64862186140563,-79.37986850738525,47,Electronics Store
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,4e2987a2a809ec0663f9077e,Jacob Securities Inc.,43.647979,-79.379694,26,Office
